snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-24,TVSMOTOR.NS,TVS Motor Company Limited,Auto Manufacturers,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,7,145.09,forming_vcp,weekly_near_pivot,building_setup,66.7,Stage 2 - Advancing,61.7,Very Strong,Volume Drying Up,Volume Drying Up (0.49x vs 10W Avg),27.65,Outperformed Nifty by 27.65% in 3 Months,27.65,20.55,0.56,0.44,0.49,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-24,PRICOLLTD.NS,Pricol Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-21,,17,141.846,forming_vcp,weekly_near_pivot,building_setup,62.98,Stage 2 - Extended,57.98,Very Strong,Volume Drying Up,Volume Drying Up (0.54x vs 10W Avg),40.4,Outperformed Nifty by 40.4% in 3 Months,40.4,31.56,0.81,0.37,0.54,True,True,"Stage 2, Extended, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-24,KARURVYSYA.NS,Karur Vysya Bank Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,14,136.768,forming_vcp,weekly_near_pivot,building_setup,63.84,Stage 2 - Advancing,61.84,Strong,Volume Drying Up,Volume Drying Up (0.31x vs 10W Avg),14.61,Outperformed Nifty by 14.61% in 3 Months,14.61,10.88,0.31,0.22,0.31,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-24,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-21,,6,133.38,watchlist,weekly_breakout,watchlist,66.9,Stage 2 - Extended,56.9,Very Strong,Volume Drying Up,Volume Drying Up (0.48x vs 10W Avg),27.41,Outperformed Nifty by 27.41% in 3 Months,27.41,38.1,0.55,0.26,0.48,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-24,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,3,130.55,forming_vcp,weekly_breakout,watchlist,69.0,Stage 2 - Advancing,59.0,Very Strong,Volume Drying Up,Volume Drying Up (0.55x vs 10W Avg),24.23,Outperformed Nifty by 24.23% in 3 Months,24.23,41.81,0.75,0.49,0.55,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-24,APLAPOLLO.NS,APL Apollo Tubes Limited,Steel,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,26,130.138,forming_vcp,weekly_near_pivot,building_setup,60.69,Stage 2 - Advancing,55.69,Very Strong,Volume Drying Up,Volume Drying Up (0.53x vs 10W Avg),13.57,Outperformed Nifty by 13.57% in 3 Months,13.57,4.08,0.85,0.42,0.53,False,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-24,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,16,130.12,watchlist,weekly_breakout,watchlist,63.1,Stage 2 - Advancing,58.1,Very Strong,Volume Drying Up,Volume Normal (0.86x vs 10W Avg),30.59,Outperformed Nifty by 30.59% in 3 Months,30.59,58.4,0.75,0.58,0.86,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-24,EICHERMOT.NS,Eicher Motors Limited,Auto Manufacturers,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,11,127.698,forming_vcp,weekly_breakout,watchlist,64.74,Stage 2 - Advancing,59.74,Very Strong,Volume Drying Up,Volume Drying Up (0.50x vs 10W Avg),8.32,Outperformed Nifty by 8.32% in 3 Months,8.32,7.35,0.58,0.42,0.5,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-24,ALIVUS.NS,Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,9,126.26,watchlist,weekly_near_pivot,watchlist,65.05,Stage 2 - Advancing,55.05,Very Strong,Volume Drying Up,Volume Drying Up (0.53x vs 10W Avg),26.36,Outperformed Nifty by 26.36% in 3 Months,26.36,57.42,0.7,0.32,0.53,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wide Risk;Low Liquidity"
2026-08-24,FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-21,,12,125.362,watchlist,weekly_near_pivot,watchlist,64.31,Stage 2 - Advancing,62.31,Very Strong,Volume Drying Up,Volume Drying Up (0.59x vs 10W Avg),22.98,Outperformed Nifty by 22.98% in 3 Months,22.98,27.39,0.57,0.79,0.59,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
