snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-20,UNITDSPR.NS,United Spirits Limited,Consumer Defensive,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-19,,18,183.448,near_pivot,weekly_forming,high_conviction_near_pivot,62.24,Stage 2 - Advancing,60.24,Very Strong,Volume Drying Up,Volume Drying Up (0.60x vs 10W Avg),20.1,Outperformed Nifty by 20.1% in 3 Months,20.1,16.71,0.54,1.12,0.6,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, flags=Low Liquidity"
2026-08-20,ANANTRAJ.NS,Anant Raj Limited,Real Estate,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-19,,30,151.932,near_pivot,weekly_breakout,watchlist,59.66,Stage 2 - Advancing,59.66,Very Strong,Volume Normal,Volume Normal (1.04x vs 10W Avg),22.94,Outperformed Nifty by 22.94% in 3 Months,22.94,19.81,0.9,1.43,1.04,False,False,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-20,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Credit Services,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-19,,5,133.53,watchlist,weekly_breakout,watchlist,66.4,Stage 2 - Advancing,61.4,Very Strong,Volume Drying Up,Volume Drying Up (0.38x vs 10W Avg),16.56,Outperformed Nifty by 16.56% in 3 Months,16.56,15.66,0.57,0.44,0.38,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-20,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-19,,13,130.846,watchlist,weekly_breakout,watchlist,62.98,Stage 2 - Extended,52.98,Very Strong,Volume Drying Up,Volume Drying Up (0.54x vs 10W Avg),28.17,Outperformed Nifty by 28.17% in 3 Months,28.17,40.99,0.82,0.21,0.54,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
2026-08-20,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-19,,3,130.432,forming_vcp,weekly_breakout,watchlist,68.41,Stage 2 - Extended,58.41,Very Strong,Volume Drying Up,Volume Drying Up (0.60x vs 10W Avg),25.27,Outperformed Nifty by 25.27% in 3 Months,25.27,42.6,0.8,0.38,0.6,True,True,"Stage 2, Extended, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-20,KEI.NS,KEI Industries Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-19,,1,129.586,watchlist,weekly_near_pivot,watchlist,71.68,Stage 2 - Advancing,61.68,Very Strong,Volume Drying Up,Volume Drying Up (0.73x vs 10W Avg),5.29,Outperformed Nifty by 5.29% in 3 Months,5.29,28.83,0.82,0.71,0.73,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-20,MPSLTD.NS,MPS Limited,Communication Services,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-19,,21,128.65,watchlist,weekly_breakout,watchlist,62.0,Stage 2 - Extended,57.0,Very Strong,Volume Drying Up,Volume Drying Up (0.36x vs 10W Avg),61.66,Outperformed Nifty by 61.66% in 3 Months,61.66,100.05,0.51,0.26,0.36,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-20,NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-19,,12,127.11,forming_vcp,weekly_breakout,watchlist,63.05,Stage 2 - Advancing,58.05,Very Strong,Volume Drying Up,Volume Drying Up (0.49x vs 10W Avg),16.99,Outperformed Nifty by 16.99% in 3 Months,16.99,27.41,0.63,1.01,0.49,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-20,NAZARA.NS,Nazara Technologies Limited,Communication Services,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-19,,14,126.594,forming_vcp,weekly_breakout,watchlist,62.97,Stage 2 - Extended,57.97,Very Strong,Volume Drying Up,Volume Drying Up (0.64x vs 10W Avg),23.94,Outperformed Nifty by 23.94% in 3 Months,23.94,35.3,0.69,0.75,0.64,True,True,"Stage 2, Extended, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-20,FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-19,,8,126.358,watchlist,weekly_near_pivot,watchlist,64.29,Stage 2 - Advancing,62.29,Very Strong,Volume Drying Up,Volume Drying Up (0.44x vs 10W Avg),20.69,Outperformed Nifty by 20.69% in 3 Months,20.69,29.31,0.53,0.72,0.44,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
