snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-03,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,7,170.364,near_pivot,weekly_breakout,watchlist,73.07,Stage 2 - Advancing,68.07,Strong,Volume Drying Up,Volume Drying Up (0.70x vs 10W Avg),9.46,Outperformed Nifty by 9.46% in 3 Months,9.46,29.62,0.61,0.94,0.7,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-03,MINDACORP.NS,Minda Corporation Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,6,134.664,watchlist,weekly_breakout,watchlist,73.32,Stage 2 - Advancing,68.32,Very Strong,Volume Drying Up,Volume Drying Up (0.63x vs 10W Avg),32.48,Outperformed Nifty by 32.48% in 3 Months,32.48,31.64,0.54,2.29,0.63,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-03,HAPPYFORGE.NS,Happy Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,1,132.508,forming_vcp,weekly_breakout,watchlist,76.29,Stage 2 - Advancing,66.29,Very Strong,Volume Drying Up,Volume Drying Up (0.61x vs 10W Avg),17.54,Outperformed Nifty by 17.54% in 3 Months,17.54,63.4,0.54,0.68,0.61,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-03,POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,17,130.956,watchlist,weekly_breakout,watchlist,68.53,Stage 2 - Advancing,58.53,Very Strong,Volume Drying Up,Volume Drying Up (0.33x vs 10W Avg),13.33,Outperformed Nifty by 13.33% in 3 Months,13.33,33.96,0.85,0.36,0.33,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-03,FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,24,128.738,watchlist,weekly_breakout,watchlist,66.19,Stage 2 - Advancing,64.19,Very Strong,Volume Drying Up,Volume Drying Up (0.43x vs 10W Avg),22.05,Outperformed Nifty by 22.05% in 3 Months,22.05,34.38,0.42,0.59,0.43,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-03,SUPRAJIT.NS,Suprajit Engineering Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,12,126.826,watchlist,weekly_near_pivot,watchlist,71.63,Stage 2 - Advancing,66.63,Very Strong,Volume Drying Up,Volume Drying Up (0.52x vs 10W Avg),15.14,Outperformed Nifty by 15.14% in 3 Months,15.14,16.45,0.4,2.3,0.52,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-03,IPCALAB.NS,IPCA Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,20,123.846,watchlist,weekly_breakout,watchlist,66.73,Stage 2 - Advancing,56.73,Strong,Volume Drying Up,Volume Drying Up (0.67x vs 10W Avg),7.52,Outperformed Nifty by 7.52% in 3 Months,7.52,22.08,0.73,0.64,0.67,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-08-03,JAMNAAUTO.NS,Jamna Auto Industries Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,3,123.62,watchlist,weekly_near_pivot,watchlist,74.35,Stage 2 - Advancing,69.35,Strong,Volume Drying Up,Volume Drying Up (0.84x vs 10W Avg),4.35,Outperformed Nifty by 4.35% in 3 Months,4.35,17.7,0.78,3.63,0.84,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-03,SSWL.NS,Steel Strips Wheels Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-07-31,,22,120.306,watchlist,weekly_breakout,watchlist,66.53,Stage 2 - Extended,61.53,Very Strong,Volume Drying Up,Volume Drying Up (0.81x vs 10W Avg),45.54,Outperformed Nifty by 45.54% in 3 Months,45.54,55.45,1.04,1.02,0.81,False,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-03,VARROC.NS,Varroc Engineering Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,Stage 2 reclaimed after 3 confirmation runs.,,2026-07-31,,2,119.874,watchlist,weekly_breakout,watchlist,74.37,Stage 2 - Advancing,69.37,Very Strong,Volume Expanding,Volume Normal (1.30x vs 10W Avg),18.49,Outperformed Nifty by 18.49% in 3 Months,18.49,21.31,0.98,2.57,1.3,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-03,SHRIRAMFIN.NS,Shriram Finance Limited,Credit Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,5,118.946,watchlist,weekly_breakout,watchlist,73.48,Stage 2 - Advancing,68.48,Very Strong,Volume Normal,Volume Normal (1.07x vs 10W Avg),4.86,Outperformed Nifty by 4.86% in 3 Months,4.86,16.2,1.22,1.26,1.07,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-03,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,30,118.09,watchlist,weekly_breakout,watchlist,65.45,Stage 2 - Advancing,55.45,Very Strong,Volume Drying Up,Volume Drying Up (0.65x vs 10W Avg),14.95,Outperformed Nifty by 14.95% in 3 Months,14.95,49.92,1.27,0.74,0.65,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wide Risk;Low Liquidity"
2026-08-03,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-07-31,,10,117.512,watchlist,weekly_breakout,watchlist,72.56,Stage 2 - Extended,62.56,Very Strong,Volume Expanding,Volume Expanding (2.35x vs 10W Avg),25.53,Outperformed Nifty by 25.53% in 3 Months,25.53,44.71,1.51,4.08,2.35,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-03,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-07-31,,11,117.218,watchlist,weekly_breakout,watchlist,72.34,Stage 2 - Extended,62.34,Very Strong,Volume Expanding,Volume Expanding (1.94x vs 10W Avg),6.6,Outperformed Nifty by 6.6% in 3 Months,6.6,35.87,2.57,1.86,1.94,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Extended;Low Liquidity"
2026-08-03,BIOCON.NS,Biocon Limited,Biotechnology,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,27,115.868,watchlist,weekly_near_pivot,watchlist,65.59,Stage 2 - Advancing,60.59,Strong,Volume Drying Up,Volume Drying Up (0.74x vs 10W Avg),8.76,Outperformed Nifty by 8.76% in 3 Months,8.76,17.74,0.77,0.57,0.74,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-03,MEDANTA.NS,Global Health Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-31,,18,114.65,watchlist,weekly_breakout,watchlist,68.25,Stage 2 - Advancing,63.25,Very Strong,Volume Normal,Volume Normal (1.32x vs 10W Avg),16.63,Outperformed Nifty by 16.63% in 3 Months,16.63,39.36,1.48,1.69,1.32,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
