snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-09-09,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,5,223.07,near_pivot,weekly_near_pivot,high_conviction_near_pivot,64.1,Stage 2 - Advancing,64.1,Very Strong,Volume Drying Up,Volume Normal (0.86x vs 10W Avg),6.45,Outperformed Nifty by 6.45% in 3 Months,6.45,19.32,0.83,1.05,0.86,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-09,LTFOODS.NS,LT Foods Limited,Packaged Foods,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,17,141.412,forming_vcp,weekly_near_pivot,building_setup,60.81,Stage 2 - Advancing,58.81,Very Strong,Volume Drying Up,Volume Drying Up (0.45x vs 10W Avg),20.04,Outperformed Nifty by 20.04% in 3 Months,20.04,19.06,0.42,0.21,0.45,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-09-09,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,7,132.358,watchlist,weekly_breakout,watchlist,63.04,Stage 2 - Advancing,53.04,Very Strong,Volume Drying Up,Volume Drying Up (0.44x vs 10W Avg),23.17,Outperformed Nifty by 23.17% in 3 Months,23.17,31.36,0.51,0.65,0.44,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-09-09,SIEMENS.NS,Siemens Limited,Specialty Industrial Machinery,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,21,132.246,near_pivot,weekly_watchlist,watchlist,59.98,Stage 2 - Advancing,49.98,Very Strong,Volume Drying Up,Volume Drying Up (0.77x vs 10W Avg),10.99,Outperformed Nifty by 10.99% in 3 Months,10.99,21.85,0.79,0.92,0.77,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, volume_dryup, weekly_volume_dryup, flags=Low Liquidity"
2026-09-09,VSSL.NS,Vardhman Special Steels Limited,Steel,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,10,131.408,watchlist,weekly_breakout,watchlist,62.04,Stage 2 - Advancing,57.04,Very Strong,Volume Drying Up,Volume Drying Up (0.55x vs 10W Avg),33.47,Outperformed Nifty by 33.47% in 3 Months,33.47,54.55,0.6,0.37,0.55,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-09-09,VOLTAMP.NS,Voltamp Transformers Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,22,127.94,watchlist,weekly_breakout,watchlist,59.7,Stage 2 - Advancing,49.7,Very Strong,Volume Drying Up,Volume Drying Up (0.64x vs 10W Avg),15.93,Outperformed Nifty by 15.93% in 3 Months,15.93,33.69,0.66,0.28,0.64,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Base;Wide Risk;Low Liquidity"
2026-09-09,SUNDRMFAST.NS,Sundram Fasteners Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,23,127.586,watchlist,weekly_breakout,watchlist,59.18,Stage 2 - Advancing,54.18,Very Strong,Volume Drying Up,Volume Drying Up (0.65x vs 10W Avg),45.84,Outperformed Nifty by 45.84% in 3 Months,45.84,48.98,0.7,0.48,0.65,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-09-09,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,3,125.172,watchlist,weekly_breakout,watchlist,67.11,Stage 2 - Advancing,57.11,Very Strong,Volume Drying Up,Volume Drying Up (0.75x vs 10W Avg),16.16,Outperformed Nifty by 16.16% in 3 Months,16.16,32.69,0.96,0.62,0.75,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-09,UNIONBANK.NS,Union Bank of India,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,11,125.068,watchlist,weekly_near_pivot,watchlist,61.59,Stage 2 - Advancing,59.59,Very Strong,Volume Drying Up,Volume Drying Up (0.63x vs 10W Avg),11.33,Outperformed Nifty by 11.33% in 3 Months,11.33,6.45,0.58,0.67,0.63,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-09,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Credit Services,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-08,,16,123.682,watchlist,weekly_near_pivot,watchlist,60.91,Stage 2 - Advancing,55.91,Very Strong,Volume Drying Up,Volume Drying Up (0.65x vs 10W Avg),17.49,Outperformed Nifty by 17.49% in 3 Months,17.49,19.97,0.83,0.84,0.65,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
