snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-07-28,ASTERDM.NS,Aster DM Healthcare Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,29,120.574,watchlist,weekly_near_pivot,watchlist,61.62,Stage 2 - Advancing,56.62,Very Strong,Volume Drying Up,Volume Drying Up (0.79x vs 10W Avg),16.49,Outperformed Nifty by 16.49% in 3 Months,16.49,52.37,0.71,0.95,0.79,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-28,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,3,119.072,watchlist,weekly_breakout,watchlist,71.61,Stage 2 - Advancing,61.61,Very Strong,Volume Normal,Volume Normal (1.00x vs 10W Avg),15.1,Outperformed Nifty by 15.1% in 3 Months,15.1,28.97,1.13,1.06,1.0,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-28,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,5,118.19,watchlist,weekly_breakout,watchlist,69.7,Stage 2 - Advancing,59.7,Very Strong,Volume Expanding,Volume Normal (1.37x vs 10W Avg),10.04,Outperformed Nifty by 10.04% in 3 Months,10.04,26.66,1.06,2.28,1.37,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-07-28,IPCALAB.NS,IPCA Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,27,118.08,watchlist,weekly_breakout,watchlist,61.65,Stage 2 - Advancing,51.65,Very Strong,Volume Drying Up,Volume Drying Up (0.60x vs 10W Avg),17.3,Outperformed Nifty by 17.3% in 3 Months,17.3,27.91,1.1,0.97,0.6,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-28,JAMNAAUTO.NS,Jamna Auto Industries Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,18,117.808,watchlist,weekly_near_pivot,watchlist,64.04,Stage 2 - Advancing,59.04,Strong,Volume Drying Up,Volume Drying Up (0.60x vs 10W Avg),8.95,Outperformed Nifty by 8.95% in 3 Months,8.95,18.77,0.68,0.38,0.6,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-28,NAZARA.NS,Nazara Technologies Limited,Communication Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,9,117.428,watchlist,weekly_near_pivot,watchlist,65.89,Stage 2 - Advancing,60.89,Very Strong,Volume Normal,Volume Normal (0.88x vs 10W Avg),15.79,Outperformed Nifty by 15.79% in 3 Months,15.79,14.65,1.11,1.33,0.88,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-28,CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,Credit Services,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,10,116.07,watchlist,weekly_breakout,watchlist,65.35,Stage 2 - Advancing,60.35,Very Strong,Volume Expanding,Volume Expanding (3.40x vs 10W Avg),21.71,Outperformed Nifty by 21.71% in 3 Months,21.71,24.33,1.68,0.59,3.4,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-28,PHOENIXLTD.NS,The Phoenix Mills Limited,Real Estate,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,28,115.828,forming_vcp,weekly_breakout,watchlist,61.64,Stage 2 - Advancing,59.64,Very Strong,Volume Drying Up,Volume Normal (0.93x vs 10W Avg),15.07,Outperformed Nifty by 15.07% in 3 Months,15.07,22.13,0.83,0.66,0.93,True,False,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-28,PRIVISCL.NS,Privi Speciality Chemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,6,114.92,watchlist,weekly_near_pivot,watchlist,69.6,Stage 2 - Advancing,59.6,Strong,Volume Drying Up,Volume Normal (0.92x vs 10W Avg),8.45,Outperformed Nifty by 8.45% in 3 Months,8.45,35.47,0.69,0.75,0.92,True,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-28,KIMS.NS,Krishna Institute of Medical Sciences Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-27,,25,114.656,watchlist,weekly_breakout,watchlist,62.03,Stage 2 - Advancing,57.03,Strong,Volume Drying Up,Volume Normal (0.96x vs 10W Avg),20.19,Outperformed Nifty by 20.19% in 3 Months,20.19,34.76,0.78,0.69,0.96,True,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
