snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-07-16,PRIVISCL.NS,Privi Speciality Chemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,4,135.448,watchlist,weekly_breakout,watchlist,74.74,Stage 2 - Advancing,64.74,Very Strong,Volume Drying Up,Volume Drying Up (0.45x vs 10W Avg),18.82,Outperformed Nifty by 18.82% in 3 Months,18.82,44.29,0.54,0.28,0.45,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-16,KARURVYSYA.NS,Karur Vysya Bank Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,27,133.726,forming_vcp,weekly_near_pivot,building_setup,64.88,Stage 2 - Advancing,62.88,Strong,Volume Drying Up,Volume Drying Up (0.68x vs 10W Avg),5.14,Outperformed Nifty by 5.14% in 3 Months,5.14,20.95,0.81,0.54,0.68,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-16,POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,11,132.856,watchlist,weekly_breakout,watchlist,70.53,Stage 2 - Advancing,60.53,Very Strong,Volume Drying Up,Volume Drying Up (0.68x vs 10W Avg),22.88,Outperformed Nifty by 22.88% in 3 Months,22.88,33.55,0.82,0.26,0.68,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-16,ARVIND.NS,Arvind Limited,Textile Manufacturing,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,17,130.818,watchlist,weekly_breakout,watchlist,67.84,Stage 2 - Advancing,57.84,Very Strong,Volume Drying Up,Volume Drying Up (0.44x vs 10W Avg),37.93,Outperformed Nifty by 37.93% in 3 Months,37.93,82.52,0.65,0.55,0.44,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wide Risk;Low Liquidity"
2026-07-16,MINDACORP.NS,Minda Corporation Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,18,130.378,watchlist,weekly_breakout,watchlist,66.89,Stage 2 - Advancing,61.89,Very Strong,Volume Drying Up,Volume Drying Up (0.44x vs 10W Avg),27.47,Outperformed Nifty by 27.47% in 3 Months,27.47,25.87,0.5,0.35,0.44,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-07-16,KIMS.NS,Krishna Institute of Medical Sciences Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,20,129.804,watchlist,weekly_breakout,watchlist,66.52,Stage 2 - Advancing,61.52,Very Strong,Volume Drying Up,Volume Drying Up (0.68x vs 10W Avg),18.37,Outperformed Nifty by 18.37% in 3 Months,18.37,35.73,0.78,0.29,0.68,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-16,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,1,127.52,watchlist,weekly_breakout,watchlist,76.35,Stage 2 - Advancing,66.35,Very Strong,Volume Drying Up,Volume Drying Up (0.79x vs 10W Avg),17.93,Outperformed Nifty by 17.93% in 3 Months,17.93,22.68,0.95,0.68,0.79,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-16,MEDANTA.NS,Global Health Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,30,126.922,watchlist,weekly_breakout,watchlist,64.61,Stage 2 - Advancing,59.61,Very Strong,Volume Drying Up,Volume Drying Up (0.29x vs 10W Avg),23.94,Outperformed Nifty by 23.94% in 3 Months,23.94,21.0,0.49,0.15,0.29,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-16,FINEORG.NS,Fine Organic Industries Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,6,122.672,watchlist,weekly_near_pivot,watchlist,73.36,Stage 2 - Advancing,63.36,Strong,Volume Drying Up,Volume Drying Up (0.59x vs 10W Avg),0.93,Outperformed Nifty by 0.93% in 3 Months,0.93,27.54,0.65,0.43,0.59,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-16,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-15,,15,122.454,watchlist,weekly_breakout,watchlist,68.52,Stage 2 - Advancing,63.52,Very Strong,Volume Drying Up,Volume Drying Up (0.82x vs 10W Avg),18.42,Outperformed Nifty by 18.42% in 3 Months,18.42,55.92,0.99,1.46,0.82,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
