snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-06,SBIN.NS,State Bank of India,Banks - Regional,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,Stage 2 reclaimed after 3 confirmation runs.,,2026-08-05,,12,168.212,near_pivot,weekly_breakout,watchlist,68.56,Stage 2 - Advancing,66.56,Strong,Volume Drying Up,Volume Normal (0.90x vs 10W Avg),11.43,Outperformed Nifty by 11.43% in 3 Months,11.43,4.7,0.79,1.37,0.9,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-06,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-05,,3,164.644,near_pivot,weekly_breakout,watchlist,74.47,Stage 2 - Advancing,69.47,Strong,Volume Drying Up,Volume Normal (0.92x vs 10W Avg),9.96,Outperformed Nifty by 9.96% in 3 Months,9.96,27.98,0.74,1.51,0.92,True,False,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-06,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-05,,7,133.776,watchlist,weekly_breakout,watchlist,70.13,Stage 2 - Extended,60.13,Very Strong,Volume Drying Up,Volume Drying Up (0.65x vs 10W Avg),22.88,Outperformed Nifty by 22.88% in 3 Months,22.88,36.11,0.69,0.41,0.65,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
2026-08-06,POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-05,,8,133.476,watchlist,weekly_breakout,watchlist,69.88,Stage 2 - Advancing,59.88,Very Strong,Volume Drying Up,Volume Drying Up (0.30x vs 10W Avg),22.45,Outperformed Nifty by 22.45% in 3 Months,22.45,31.23,0.44,0.18,0.3,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-06,JUBLINGREA.NS,Jubilant Ingrevia Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-05,,1,130.346,watchlist,weekly_near_pivot,watchlist,75.48,Stage 2 - Advancing,65.48,Very Strong,Volume Drying Up,Volume Drying Up (0.48x vs 10W Avg),4.75,Outperformed Nifty by 4.75% in 3 Months,4.75,23.59,0.58,0.71,0.48,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-06,FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-05,,18,130.31,watchlist,weekly_breakout,watchlist,66.55,Stage 2 - Advancing,64.55,Very Strong,Volume Drying Up,Volume Drying Up (0.36x vs 10W Avg),22.24,Outperformed Nifty by 22.24% in 3 Months,22.24,24.73,0.41,0.53,0.36,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-06,AIAENG.NS,AIA Engineering Limited,Specialty Industrial Machinery,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-05,,11,126.5,watchlist,weekly_near_pivot,watchlist,68.75,Stage 2 - Advancing,58.75,Very Strong,Volume Drying Up,Volume Drying Up (0.63x vs 10W Avg),25.98,Outperformed Nifty by 25.98% in 3 Months,25.98,19.09,0.65,1.08,0.63,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-06,IPCALAB.NS,IPCA Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-05,,28,121.536,watchlist,weekly_breakout,watchlist,65.18,Stage 2 - Advancing,55.18,Strong,Volume Drying Up,Volume Drying Up (0.77x vs 10W Avg),13.01,Outperformed Nifty by 13.01% in 3 Months,13.01,22.05,0.65,0.58,0.77,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-08-06,ASTERDM.NS,Aster DM Healthcare Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-05,,2,120.01,watchlist,weekly_breakout,watchlist,75.05,Stage 2 - Advancing,70.05,Very Strong,Volume Expanding,Volume Expanding (1.81x vs 10W Avg),13.72,Outperformed Nifty by 13.72% in 3 Months,13.72,59.47,1.24,4.62,1.81,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-06,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-05,,4,119.294,watchlist,weekly_breakout,watchlist,73.97,Stage 2 - Extended,63.97,Very Strong,Volume Expanding,Volume Expanding (2.05x vs 10W Avg),24.28,Outperformed Nifty by 24.28% in 3 Months,24.28,40.27,1.62,0.63,2.05,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Extended;Low Liquidity"
