snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-07-14,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,4,169.758,near_pivot,weekly_breakout,watchlist,71.29,Stage 2 - Advancing,66.29,Very Strong,Volume Drying Up,Volume Normal (0.98x vs 10W Avg),14.73,Outperformed Nifty by 14.73% in 3 Months,14.73,30.74,0.76,1.19,0.98,True,False,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-14,PRIVISCL.NS,Privi Speciality Chemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,1,136.508,watchlist,weekly_breakout,watchlist,76.29,Stage 2 - Advancing,66.29,Very Strong,Volume Drying Up,Volume Drying Up (0.54x vs 10W Avg),16.64,Outperformed Nifty by 16.64% in 3 Months,16.64,44.72,0.68,1.03,0.54,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-14,GABRIEL.NS,Gabriel India Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,13,131.168,watchlist,weekly_breakout,watchlist,64.59,Stage 2 - Advancing,59.59,Very Strong,Volume Drying Up,Volume Drying Up (0.56x vs 10W Avg),22.22,Outperformed Nifty by 22.22% in 3 Months,22.22,38.32,0.71,0.44,0.56,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-14,ARVIND.NS,Arvind Limited,Textile Manufacturing,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,16,130.224,watchlist,weekly_breakout,watchlist,63.62,Stage 2 - Advancing,53.62,Very Strong,Volume Drying Up,Volume Drying Up (0.53x vs 10W Avg),38.86,Outperformed Nifty by 38.86% in 3 Months,38.86,92.67,0.62,0.5,0.53,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wide Risk;Low Liquidity"
2026-07-14,ADANIGREEN.NS,Adani Green Energy Limited,Utilities - Renewable,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,20,128.942,watchlist,weekly_breakout,watchlist,62.21,Stage 2 - Advancing,57.21,Very Strong,Volume Drying Up,Volume Drying Up (0.79x vs 10W Avg),41.45,Outperformed Nifty by 41.45% in 3 Months,41.45,78.42,0.74,1.7,0.79,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-07-14,MINDACORP.NS,Minda Corporation Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,24,127.846,watchlist,weekly_breakout,watchlist,61.73,Stage 2 - Advancing,56.73,Very Strong,Volume Drying Up,Volume Drying Up (0.54x vs 10W Avg),32.54,Outperformed Nifty by 32.54% in 3 Months,32.54,24.86,0.61,0.69,0.54,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-07-14,IPCALAB.NS,IPCA Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,6,124.754,watchlist,weekly_breakout,watchlist,68.77,Stage 2 - Advancing,58.77,Very Strong,Volume Drying Up,Volume Drying Up (0.71x vs 10W Avg),24.46,Outperformed Nifty by 24.46% in 3 Months,24.46,24.97,0.87,0.97,0.71,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-14,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,23,122.14,watchlist,weekly_near_pivot,watchlist,61.95,Stage 2 - Advancing,59.95,Very Strong,Volume Drying Up,Volume Normal (0.89x vs 10W Avg),11.61,Outperformed Nifty by 11.61% in 3 Months,11.61,27.35,0.67,0.76,0.89,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-14,KIMS.NS,Krishna Institute of Medical Sciences Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,21,121.69,watchlist,weekly_breakout,watchlist,62.2,Stage 2 - Advancing,57.2,Very Strong,Volume Drying Up,Volume Normal (0.91x vs 10W Avg),17.38,Outperformed Nifty by 17.38% in 3 Months,17.38,39.55,0.82,0.63,0.91,True,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-14,GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,7,121.382,watchlist,weekly_near_pivot,watchlist,68.16,Stage 2 - Advancing,58.16,Strong,Volume Drying Up,Volume Drying Up (0.82x vs 10W Avg),1.59,Outperformed Nifty by 1.59% in 3 Months,1.59,22.38,0.84,1.17,0.82,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-14,FINEORG.NS,Fine Organic Industries Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,8,121.08,watchlist,weekly_near_pivot,watchlist,67.9,Stage 2 - Advancing,57.9,Strong,Volume Drying Up,Volume Drying Up (0.66x vs 10W Avg),0.68,Outperformed Nifty by 0.68% in 3 Months,0.68,26.48,0.67,0.59,0.66,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-14,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,17,120.896,watchlist,weekly_breakout,watchlist,63.23,Stage 2 - Advancing,58.23,Very Strong,Volume Drying Up,Volume Drying Up (0.77x vs 10W Avg),11.73,Outperformed Nifty by 11.73% in 3 Months,11.73,54.98,1.18,0.47,0.77,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-14,RAINBOW.NS,Rainbow Childrens Medicare Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,27,120.836,watchlist,weekly_near_pivot,watchlist,60.43,Stage 2 - Advancing,55.43,Very Strong,Volume Drying Up,Volume Drying Up (0.79x vs 10W Avg),18.0,Outperformed Nifty by 18.0% in 3 Months,18.0,24.72,0.7,0.97,0.79,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-14,RPTECH.NS,Rashi Peripherals Limited,Technology,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-07-13,,28,120.454,watchlist,weekly_near_pivot,watchlist,59.77,Stage 2 - Extended,49.77,Very Strong,Volume Drying Up,Volume Drying Up (0.39x vs 10W Avg),69.71,Outperformed Nifty by 69.71% in 3 Months,69.71,118.8,0.44,0.17,0.39,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-07-14,SSWL.NS,Steel Strips Wheels Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,19,120.254,watchlist,weekly_breakout,watchlist,62.52,Stage 2 - Advancing,57.52,Very Strong,Volume Drying Up,Volume Drying Up (0.81x vs 10W Avg),12.47,Outperformed Nifty by 12.47% in 3 Months,12.47,33.88,1.28,0.76,0.81,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-14,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,2,119.97,watchlist,weekly_breakout,watchlist,74.85,Stage 2 - Advancing,64.85,Very Strong,Volume Normal,Volume Normal (1.10x vs 10W Avg),16.09,Outperformed Nifty by 16.09% in 3 Months,16.09,21.57,1.22,1.07,1.1,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-07-14,ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,22,119.42,watchlist,weekly_breakout,watchlist,62.1,Stage 2 - Advancing,62.1,Very Strong,Volume Drying Up,Volume Drying Up (0.82x vs 10W Avg),16.41,Outperformed Nifty by 16.41% in 3 Months,16.41,20.51,0.93,1.38,0.82,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-14,LAURUSLABS.NS,Laurus Labs Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,29,117.2,watchlist,weekly_breakout,watchlist,59.75,Stage 2 - Advancing,49.75,Very Strong,Volume Drying Up,Volume Drying Up (0.78x vs 10W Avg),36.67,Outperformed Nifty by 36.67% in 3 Months,36.67,57.88,0.97,0.55,0.78,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-07-14,WELENT.NS,Welspun Enterprises Limited,Engineering & Construction,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,10,116.166,watchlist,weekly_breakout,watchlist,65.83,Stage 2 - Advancing,63.83,Very Strong,Volume Normal,Volume Normal (1.11x vs 10W Avg),27.63,Outperformed Nifty by 27.63% in 3 Months,27.63,44.41,1.45,1.68,1.11,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-14,PGHL.NS,Procter & Gamble Health Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-13,,12,115.492,watchlist,weekly_breakout,watchlist,64.96,Stage 2 - Advancing,54.96,Very Strong,Volume Expanding,Volume Expanding (1.71x vs 10W Avg),37.56,Outperformed Nifty by 37.56% in 3 Months,37.56,33.15,1.02,2.35,1.71,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Low Liquidity"
