snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-10,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,2,213.004,near_pivot,weekly_near_pivot,high_conviction_near_pivot,75.02,Stage 2 - Advancing,70.02,Strong,Volume Drying Up,Volume Normal (1.08x vs 10W Avg),6.19,Outperformed Nifty by 6.19% in 3 Months,6.19,29.39,0.84,1.55,1.08,True,False,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-10,POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-07,,4,134.596,watchlist,weekly_breakout,watchlist,70.48,Stage 2 - Extended,65.48,Very Strong,Volume Drying Up,Volume Drying Up (0.72x vs 10W Avg),25.51,Outperformed Nifty by 25.51% in 3 Months,25.51,42.48,0.59,2.78,0.72,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-10,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,16,130.778,watchlist,weekly_breakout,watchlist,66.39,Stage 2 - Advancing,61.39,Very Strong,Volume Drying Up,Volume Drying Up (0.72x vs 10W Avg),16.57,Outperformed Nifty by 16.57% in 3 Months,16.57,35.43,0.75,0.36,0.72,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-08-10,FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,21,129.364,watchlist,weekly_breakout,watchlist,65.57,Stage 2 - Advancing,63.57,Very Strong,Volume Drying Up,Volume Drying Up (0.59x vs 10W Avg),22.81,Outperformed Nifty by 22.81% in 3 Months,22.81,29.57,0.67,0.4,0.59,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-10,AIAENG.NS,AIA Engineering Limited,Specialty Industrial Machinery,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,15,125.03,watchlist,weekly_near_pivot,watchlist,66.4,Stage 2 - Advancing,56.4,Very Strong,Volume Drying Up,Volume Drying Up (0.60x vs 10W Avg),21.08,Outperformed Nifty by 21.08% in 3 Months,21.08,25.38,0.59,0.46,0.6,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-10,AZAD.NS,Azad Engineering Limited,Specialty Industrial Machinery,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,1,120.322,watchlist,weekly_breakout,watchlist,75.36,Stage 2 - Advancing,65.36,Very Strong,Volume Expanding,Volume Normal (1.11x vs 10W Avg),15.24,Outperformed Nifty by 15.24% in 3 Months,15.24,75.49,0.95,2.1,1.11,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-10,ALIVUS.NS,Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-07,,5,118.338,watchlist,weekly_breakout,watchlist,70.44,Stage 2 - Extended,60.44,Very Strong,Volume Expanding,Volume Expanding (3.14x vs 10W Avg),24.02,Outperformed Nifty by 24.02% in 3 Months,24.02,51.1,1.91,2.24,3.14,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-10,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-07,,6,118.066,watchlist,weekly_breakout,watchlist,70.33,Stage 2 - Extended,60.33,Very Strong,Volume Expanding,Volume Expanding (1.66x vs 10W Avg),21.52,Outperformed Nifty by 21.52% in 3 Months,21.52,33.39,1.59,1.64,1.66,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-10,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,30,117.924,watchlist,weekly_breakout,watchlist,64.62,Stage 2 - Advancing,62.62,Very Strong,Volume Drying Up,Volume Drying Up (0.81x vs 10W Avg),18.28,Outperformed Nifty by 18.28% in 3 Months,18.28,38.35,1.81,0.63,0.81,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-10,ASTERDM.NS,Aster DM Healthcare Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,9,116.966,watchlist,weekly_breakout,watchlist,68.58,Stage 2 - Advancing,63.58,Very Strong,Volume Expanding,Volume Expanding (1.87x vs 10W Avg),11.0,Outperformed Nifty by 11.0% in 3 Months,11.0,56.88,1.31,1.61,1.87,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
