snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-29,TVSMOTOR.NS,TVS Motor Company Limited,Auto Manufacturers,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,11,143.46,forming_vcp,weekly_near_pivot,building_setup,63.55,Stage 2 - Advancing,58.55,Very Strong,Volume Drying Up,Volume Drying Up (0.60x vs 10W Avg),27.95,Outperformed Nifty by 27.95% in 3 Months,27.95,18.22,0.53,0.48,0.6,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-29,PRICOLLTD.NS,Pricol Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-27,,29,138.024,forming_vcp,weekly_near_pivot,building_setup,58.87,Stage 2 - Extended,53.87,Very Strong,Volume Drying Up,Volume Drying Up (0.53x vs 10W Avg),34.23,Outperformed Nifty by 34.23% in 3 Months,34.23,32.05,0.6,0.69,0.53,True,True,"Stage 2, Extended, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-29,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,5,133.532,watchlist,weekly_breakout,watchlist,66.41,Stage 2 - Advancing,64.41,Very Strong,Volume Drying Up,Volume Drying Up (0.61x vs 10W Avg),25.39,Outperformed Nifty by 25.39% in 3 Months,25.39,43.24,0.62,1.27,0.61,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-29,ARE&M.NS,Amara Raja Energy & Mobility Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,24,133.454,forming_vcp,weekly_near_pivot,building_setup,59.77,Stage 2 - Advancing,49.77,Strong,Volume Drying Up,Volume Drying Up (0.30x vs 10W Avg),2.88,Outperformed Nifty by 2.88% in 3 Months,2.88,13.77,0.35,0.31,0.3,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-08-29,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,12,131.186,watchlist,weekly_breakout,watchlist,63.43,Stage 2 - Advancing,53.43,Very Strong,Volume Drying Up,Volume Drying Up (0.43x vs 10W Avg),22.92,Outperformed Nifty by 22.92% in 3 Months,22.92,37.83,0.47,0.25,0.43,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-08-29,APLLTD.NS,Alembic Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,13,130.73,watchlist,weekly_breakout,watchlist,62.4,Stage 2 - Advancing,52.4,Very Strong,Volume Drying Up,Volume Drying Up (0.72x vs 10W Avg),12.24,Outperformed Nifty by 12.24% in 3 Months,12.24,20.93,0.64,2.93,0.72,True,True,"Stage 2, Advancing, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-29,ALIVUS.NS,Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,1,128.932,watchlist,weekly_near_pivot,watchlist,68.41,Stage 2 - Advancing,58.41,Very Strong,Volume Drying Up,Volume Drying Up (0.36x vs 10W Avg),26.62,Outperformed Nifty by 26.62% in 3 Months,26.62,53.93,0.54,0.4,0.36,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-29,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,20,128.54,watchlist,weekly_breakout,watchlist,60.2,Stage 2 - Advancing,55.2,Very Strong,Volume Drying Up,Volume Drying Up (0.62x vs 10W Avg),31.33,Outperformed Nifty by 31.33% in 3 Months,31.33,56.92,0.72,0.68,0.62,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-29,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,3,128.134,watchlist,weekly_near_pivot,watchlist,66.92,Stage 2 - Advancing,56.92,Very Strong,Volume Drying Up,Volume Drying Up (0.62x vs 10W Avg),11.51,Outperformed Nifty by 11.51% in 3 Months,11.51,40.41,0.68,0.75,0.62,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-29,NAZARA.NS,Nazara Technologies Limited,Communication Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-27,,9,128.052,forming_vcp,weekly_breakout,watchlist,64.01,Stage 2 - Advancing,59.01,Very Strong,Volume Drying Up,Volume Drying Up (0.42x vs 10W Avg),25.95,Outperformed Nifty by 25.95% in 3 Months,25.95,40.11,0.51,0.31,0.42,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
