snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-11,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-10,,8,118.43,watchlist,weekly_breakout,watchlist,69.65,Stage 2 - Advancing,59.65,Strong,Volume Normal,Volume Normal (0.90x vs 10W Avg),-0.86,Underperformed Nifty by 0.86% in 3 Months,-0.86,18.58,1.13,0.89,0.9,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-11,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-10,,6,118.148,watchlist,weekly_breakout,watchlist,70.74,Stage 2 - Extended,60.74,Very Strong,Volume Normal,Volume Normal (1.47x vs 10W Avg),26.38,Outperformed Nifty by 26.38% in 3 Months,26.38,37.11,1.47,0.77,1.47,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-11,ALIVUS.NS,Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-10,,7,117.792,watchlist,weekly_breakout,watchlist,70.21,Stage 2 - Extended,60.21,Very Strong,Volume Normal,Volume Normal (1.49x vs 10W Avg),28.89,Outperformed Nifty by 28.89% in 3 Months,28.89,50.99,2.0,1.17,1.49,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-11,BOSCHLTD.NS,Bosch Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-10,,10,116.812,watchlist,weekly_breakout,watchlist,69.06,Stage 2 - Advancing,64.06,Very Strong,Volume Expanding,Volume Expanding (2.01x vs 10W Avg),18.58,Outperformed Nifty by 18.58% in 3 Months,18.58,29.72,1.26,4.18,2.01,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-11,SUNDRMFAST.NS,Sundram Fasteners Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-10,,11,116.274,watchlist,weekly_breakout,watchlist,67.62,Stage 2 - Extended,62.62,Very Strong,Volume Expanding,Volume Expanding (4.15x vs 10W Avg),37.7,Outperformed Nifty by 37.7% in 3 Months,37.7,35.73,1.98,5.9,4.15,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-11,NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-10,,12,116.006,watchlist,weekly_breakout,watchlist,67.53,Stage 2 - Advancing,65.53,Very Strong,Volume Expanding,Volume Expanding (1.55x vs 10W Avg),14.52,Outperformed Nifty by 14.52% in 3 Months,14.52,21.53,1.14,1.0,1.55,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-11,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Credit Services,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-10,,13,115.694,watchlist,weekly_breakout,watchlist,67.22,Stage 2 - Advancing,62.22,Very Strong,Volume Normal,Volume Normal (0.95x vs 10W Avg),19.33,Outperformed Nifty by 19.33% in 3 Months,19.33,15.51,1.09,0.92,0.95,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-11,FIEMIND.NS,Fiem Industries Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-10,,14,115.378,watchlist,weekly_breakout,watchlist,66.89,Stage 2 - Advancing,61.89,Very Strong,Volume Expanding,Volume Expanding (3.11x vs 10W Avg),17.58,Outperformed Nifty by 17.58% in 3 Months,17.58,17.38,1.81,1.61,3.11,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-11,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-10,,17,114.544,watchlist,weekly_breakout,watchlist,66.47,Stage 2 - Advancing,64.47,Very Strong,Volume Expanding,Volume Normal (1.07x vs 10W Avg),19.41,Outperformed Nifty by 19.41% in 3 Months,19.41,36.9,1.58,2.27,1.07,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-11,SANATHAN.NS,Sanathan Textiles Limited,Textile Manufacturing,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,Stage 2 confirmed with 3 raw confirmation runs.,,2026-08-10,,1,113.822,watchlist,weekly_near_pivot,watchlist,72.86,Stage 2 - Advancing,62.86,Very Strong,Volume Expanding,Volume Expanding (2.79x vs 10W Avg),11.81,Outperformed Nifty by 11.81% in 3 Months,11.81,17.7,1.76,5.56,2.79,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wide Risk;Low Liquidity"
