snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-09-03,INDIANB.NS,Indian Bank,Banks - Regional,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,10,167.518,near_pivot,weekly_breakout,watchlist,62.59,Stage 2 - Advancing,60.59,Strong,Volume Drying Up,Volume Drying Up (0.54x vs 10W Avg),0.5,Outperformed Nifty by 0.5% in 3 Months,0.5,0.61,0.46,1.39,0.54,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-03,PRICOLLTD.NS,Pricol Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,15,141.966,forming_vcp,weekly_near_pivot,building_setup,61.08,Stage 2 - Advancing,56.08,Very Strong,Volume Drying Up,Volume Drying Up (0.67x vs 10W Avg),37.84,Outperformed Nifty by 37.84% in 3 Months,37.84,39.8,0.64,0.28,0.67,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-09-03,KAJARIACER.NS,Kajaria Ceramics Limited,Building Products & Equipment,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,13,135.56,forming_vcp,weekly_near_pivot,building_setup,61.55,Stage 2 - Advancing,61.55,Very Strong,Volume Drying Up,Volume Normal (1.21x vs 10W Avg),13.43,Outperformed Nifty by 13.43% in 3 Months,13.43,38.86,0.82,0.55,1.21,True,False,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-03,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,7,132.7,watchlist,weekly_breakout,watchlist,64.75,Stage 2 - Advancing,54.75,Very Strong,Volume Drying Up,Volume Drying Up (0.61x vs 10W Avg),30.91,Outperformed Nifty by 30.91% in 3 Months,30.91,32.8,0.5,0.25,0.61,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-09-03,UNIONBANK.NS,Union Bank of India,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,4,127.816,watchlist,weekly_near_pivot,watchlist,66.58,Stage 2 - Advancing,64.58,Very Strong,Volume Drying Up,Volume Drying Up (0.59x vs 10W Avg),10.92,Outperformed Nifty by 10.92% in 3 Months,10.92,7.13,0.6,1.27,0.59,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-03,VSSL.NS,Vardhman Special Steels Limited,Steel,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-09-02,,23,127.566,watchlist,weekly_breakout,watchlist,59.08,Stage 2 - Extended,54.08,Very Strong,Volume Drying Up,Volume Drying Up (0.52x vs 10W Avg),32.05,Outperformed Nifty by 32.05% in 3 Months,32.05,53.25,0.62,0.84,0.52,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
2026-09-03,GUFICBIO.NS,Gufic Biosciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,5,127.552,watchlist,weekly_near_pivot,watchlist,66.51,Stage 2 - Advancing,56.51,Very Strong,Volume Drying Up,Volume Drying Up (0.81x vs 10W Avg),10.37,Outperformed Nifty by 10.37% in 3 Months,10.37,61.42,0.54,0.91,0.81,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-03,ACE.NS,Action Construction Equipment Limited,Farm & Heavy Construction Machinery,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,26,126.694,watchlist,weekly_breakout,watchlist,58.47,Stage 2 - Advancing,58.47,Very Strong,Volume Drying Up,Volume Drying Up (0.43x vs 10W Avg),25.1,Outperformed Nifty by 25.1% in 3 Months,25.1,34.57,0.49,0.71,0.43,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-03,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,30,125.59,watchlist,weekly_breakout,watchlist,57.95,Stage 2 - Advancing,47.95,Very Strong,Volume Drying Up,Volume Drying Up (0.63x vs 10W Avg),27.93,Outperformed Nifty by 27.93% in 3 Months,27.93,48.6,0.55,0.51,0.63,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-03,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Credit Services,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-02,,11,125.196,watchlist,weekly_near_pivot,watchlist,62.23,Stage 2 - Advancing,57.23,Very Strong,Volume Drying Up,Volume Drying Up (0.77x vs 10W Avg),20.47,Outperformed Nifty by 20.47% in 3 Months,20.47,17.75,0.74,0.59,0.77,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
