snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-04,HAPPYFORGE.NS,Happy Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,1,241.834,breakout_today,weekly_breakout,high_conviction_breakout,77.92,Stage 2 - Advancing,67.92,Very Strong,Volume Drying Up,Volume Normal (1.23x vs 10W Avg),24.96,Outperformed Nifty by 24.96% in 3 Months,24.96,63.69,0.79,3.14,1.23,True,False,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, daily_breakout_volume, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-04,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,3,177.742,near_pivot,weekly_breakout,watchlist,74.96,Stage 2 - Advancing,69.96,Very Strong,Volume Drying Up,Volume Drying Up (0.70x vs 10W Avg),14.31,Outperformed Nifty by 14.31% in 3 Months,14.31,33.86,0.61,0.97,0.7,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-04,MINDACORP.NS,Minda Corporation Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,6,134.434,watchlist,weekly_breakout,watchlist,72.17,Stage 2 - Advancing,67.17,Very Strong,Volume Drying Up,Volume Drying Up (0.61x vs 10W Avg),33.4,Outperformed Nifty by 33.4% in 3 Months,33.4,31.6,0.53,0.68,0.61,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-04,FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,24,128.892,watchlist,weekly_breakout,watchlist,66.96,Stage 2 - Advancing,64.96,Very Strong,Volume Drying Up,Volume Drying Up (0.46x vs 10W Avg),20.85,Outperformed Nifty by 20.85% in 3 Months,20.85,32.01,0.43,0.76,0.46,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-04,WELENT.NS,Welspun Enterprises Limited,Engineering & Construction,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,14,124.828,watchlist,weekly_breakout,watchlist,69.14,Stage 2 - Advancing,69.14,Very Strong,Volume Drying Up,Volume Normal (1.20x vs 10W Avg),14.39,Outperformed Nifty by 14.39% in 3 Months,14.39,32.5,0.79,2.35,1.2,True,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-04,POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,9,124.322,watchlist,weekly_breakout,watchlist,70.36,Stage 2 - Advancing,60.36,Very Strong,Volume Drying Up,Volume Drying Up (0.48x vs 10W Avg),16.43,Outperformed Nifty by 16.43% in 3 Months,16.43,34.89,0.86,0.32,0.48,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-04,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-03,,10,123.976,watchlist,weekly_breakout,watchlist,69.88,Stage 2 - Extended,59.88,Very Strong,Volume Drying Up,Volume Drying Up (0.77x vs 10W Avg),19.88,Outperformed Nifty by 19.88% in 3 Months,19.88,54.23,1.44,0.74,0.77,False,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-04,NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,28,123.766,forming_vcp,weekly_breakout,watchlist,66.33,Stage 2 - Advancing,64.33,Very Strong,Volume Drying Up,Volume Drying Up (0.82x vs 10W Avg),25.76,Outperformed Nifty by 25.76% in 3 Months,25.76,47.3,0.66,0.74,0.82,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-04,SHILPAMED.NS,Shilpa Medicare Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-03,,21,123.746,watchlist,weekly_near_pivot,watchlist,67.48,Stage 2 - Extended,57.48,Very Strong,Volume Drying Up,Volume Drying Up (0.52x vs 10W Avg),44.71,Outperformed Nifty by 44.71% in 3 Months,44.71,126.26,0.46,1.61,0.52,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Weekly Base;Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-04,IPCALAB.NS,IPCA Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,29,121.494,watchlist,weekly_breakout,watchlist,66.22,Stage 2 - Advancing,56.22,Strong,Volume Drying Up,Volume Drying Up (0.74x vs 10W Avg),7.46,Outperformed Nifty by 7.46% in 3 Months,7.46,20.86,0.76,0.89,0.74,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-08-04,JAMNAAUTO.NS,Jamna Auto Industries Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-03,,11,119.718,watchlist,weekly_breakout,watchlist,69.84,Stage 2 - Advancing,64.84,Strong,Volume Drying Up,Volume Normal (1.12x vs 10W Avg),6.9,Outperformed Nifty by 6.9% in 3 Months,6.9,15.66,0.84,2.15,1.12,True,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
