snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-21,UNITDSPR.NS,United Spirits Limited,Consumer Defensive,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,15,184.202,near_pivot,weekly_forming,high_conviction_near_pivot,62.26,Stage 2 - Advancing,60.26,Very Strong,Volume Drying Up,Volume Drying Up (0.62x vs 10W Avg),19.47,Outperformed Nifty by 19.47% in 3 Months,19.47,19.41,0.6,1.04,0.62,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, flags=Low Liquidity"
2026-08-21,GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,Stage 2 reclaimed after 3 confirmation runs.,,2026-08-20,,7,138.838,forming_vcp,weekly_near_pivot,building_setup,65.44,Stage 2 - Advancing,55.44,Strong,Volume Drying Up,Volume Drying Up (0.85x vs 10W Avg),-3.73,Underperformed Nifty by 3.73% in 3 Months,-3.73,19.17,0.82,0.45,0.85,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-08-21,INDIANB.NS,Indian Bank,Banks - Regional,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,23,133.898,forming_vcp,weekly_near_pivot,building_setup,60.74,Stage 2 - Advancing,58.74,Strong,Volume Drying Up,Volume Drying Up (0.24x vs 10W Avg),6.55,Outperformed Nifty by 6.55% in 3 Months,6.55,0.33,0.43,0.26,0.24,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-21,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-20,,10,131.66,watchlist,weekly_breakout,watchlist,63.3,Stage 2 - Extended,53.3,Very Strong,Volume Drying Up,Volume Drying Up (0.55x vs 10W Avg),29.28,Outperformed Nifty by 29.28% in 3 Months,29.28,39.96,0.73,0.22,0.55,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
2026-08-21,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-20,,2,130.948,forming_vcp,weekly_breakout,watchlist,69.74,Stage 2 - Extended,59.74,Very Strong,Volume Drying Up,Volume Drying Up (0.53x vs 10W Avg),26.08,Outperformed Nifty by 26.08% in 3 Months,26.08,42.8,0.79,0.35,0.53,True,True,"Stage 2, Extended, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-21,MPSLTD.NS,MPS Limited,Communication Services,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-20,,16,129.9,watchlist,weekly_breakout,watchlist,62.0,Stage 2 - Extended,57.0,Very Strong,Volume Drying Up,Volume Drying Up (0.34x vs 10W Avg),58.79,Outperformed Nifty by 58.79% in 3 Months,58.79,82.36,0.37,0.13,0.34,True,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-21,NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,19,129.02,watchlist,weekly_breakout,watchlist,61.35,Stage 2 - Advancing,56.35,Very Strong,Volume Drying Up,Volume Drying Up (0.58x vs 10W Avg),26.01,Outperformed Nifty by 26.01% in 3 Months,26.01,31.49,0.67,1.02,0.58,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-21,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,4,128.016,watchlist,weekly_near_pivot,watchlist,67.58,Stage 2 - Advancing,57.58,Very Strong,Volume Drying Up,Volume Drying Up (0.65x vs 10W Avg),12.0,Outperformed Nifty by 12.0% in 3 Months,12.0,45.64,0.67,0.79,0.65,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-21,GUFICBIO.NS,Gufic Biosciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,5,127.534,watchlist,weekly_near_pivot,watchlist,66.42,Stage 2 - Advancing,56.42,Very Strong,Volume Drying Up,Volume Drying Up (0.53x vs 10W Avg),31.49,Outperformed Nifty by 31.49% in 3 Months,31.49,55.27,0.5,2.19,0.53,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-08-21,FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,6,127.218,watchlist,weekly_near_pivot,watchlist,66.09,Stage 2 - Advancing,64.09,Very Strong,Volume Drying Up,Volume Drying Up (0.50x vs 10W Avg),24.47,Outperformed Nifty by 24.47% in 3 Months,24.47,29.53,0.53,0.73,0.5,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-21,TVSMOTOR.NS,TVS Motor Company Limited,Auto Manufacturers,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,8,126.562,watchlist,weekly_near_pivot,watchlist,65.31,Stage 2 - Advancing,60.31,Very Strong,Volume Drying Up,Volume Drying Up (0.47x vs 10W Avg),28.79,Outperformed Nifty by 28.79% in 3 Months,28.79,21.17,0.57,0.77,0.47,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-21,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Credit Services,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,11,125.408,watchlist,weekly_near_pivot,watchlist,63.29,Stage 2 - Advancing,61.29,Very Strong,Volume Drying Up,Volume Drying Up (0.41x vs 10W Avg),17.09,Outperformed Nifty by 17.09% in 3 Months,17.09,17.35,0.54,0.66,0.41,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-21,GABRIEL.NS,Gabriel India Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,18,125.358,forming_vcp,weekly_breakout,watchlist,61.79,Stage 2 - Advancing,56.79,Very Strong,Volume Drying Up,Volume Drying Up (0.25x vs 10W Avg),25.14,Outperformed Nifty by 25.14% in 3 Months,25.14,55.21,0.3,0.3,0.25,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wide Risk;Low Liquidity"
2026-08-21,NAZARA.NS,Nazara Technologies Limited,Communication Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,24,123.638,forming_vcp,weekly_breakout,watchlist,60.69,Stage 2 - Advancing,55.69,Very Strong,Volume Drying Up,Volume Drying Up (0.47x vs 10W Avg),21.48,Outperformed Nifty by 21.48% in 3 Months,21.48,36.63,0.54,0.2,0.47,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-21,VOLTAMP.NS,Voltamp Transformers Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,1,123.0,watchlist,weekly_near_pivot,watchlist,73.75,Stage 2 - Advancing,63.75,Very Strong,Volume Drying Up,Volume Normal (0.90x vs 10W Avg),16.94,Outperformed Nifty by 16.94% in 3 Months,16.94,39.24,0.72,2.34,0.9,True,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Wide Base;Wider Risk;Low Liquidity"
2026-08-21,EICHERMOT.NS,Eicher Motors Limited,Auto Manufacturers,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,27,122.82,forming_vcp,weekly_breakout,watchlist,60.35,Stage 2 - Advancing,55.35,Very Strong,Volume Drying Up,Volume Drying Up (0.56x vs 10W Avg),8.18,Outperformed Nifty by 8.18% in 3 Months,8.18,7.71,0.6,0.63,0.56,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-21,KEI.NS,KEI Industries Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,3,122.472,watchlist,weekly_near_pivot,watchlist,68.61,Stage 2 - Advancing,58.61,Strong,Volume Drying Up,Volume Drying Up (0.77x vs 10W Avg),0.58,Outperformed Nifty by 0.58% in 3 Months,0.58,21.95,0.83,0.65,0.77,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-21,PRICOLLTD.NS,Pricol Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-20,,29,122.306,forming_vcp,weekly_breakout,watchlist,60.28,Stage 2 - Extended,55.28,Very Strong,Volume Drying Up,Volume Drying Up (0.64x vs 10W Avg),41.89,Outperformed Nifty by 41.89% in 3 Months,41.89,37.87,0.83,0.92,0.64,True,True,"Stage 2, Extended, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-21,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-20,,14,121.538,watchlist,weekly_breakout,watchlist,62.69,Stage 2 - Advancing,60.69,Very Strong,Volume Drying Up,Volume Drying Up (0.45x vs 10W Avg),24.7,Outperformed Nifty by 24.7% in 3 Months,24.7,36.4,1.75,0.28,0.45,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-21,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-20,,22,121.196,watchlist,weekly_breakout,watchlist,60.98,Stage 2 - Extended,55.98,Very Strong,Volume Drying Up,Volume Normal (0.96x vs 10W Avg),31.62,Outperformed Nifty by 31.62% in 3 Months,31.62,59.83,0.78,0.7,0.96,True,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
