snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-09-17,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,1,225.838,near_pivot,weekly_near_pivot,high_conviction_near_pivot,72.94,Stage 2 - Advancing,62.94,Very Strong,Volume Drying Up,Volume Drying Up (0.50x vs 10W Avg),16.37,Outperformed Nifty by 16.37% in 3 Months,16.37,36.06,0.71,0.9,0.5,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-17,ACE.NS,Action Construction Equipment Limited,Farm & Heavy Construction Machinery,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,3,176.466,near_pivot,weekly_breakout,watchlist,68.58,Stage 2 - Advancing,68.58,Very Strong,Volume Drying Up,Volume Drying Up (0.68x vs 10W Avg),22.48,Outperformed Nifty by 22.48% in 3 Months,22.48,45.29,0.68,1.98,0.68,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, daily_breakout_volume, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-17,GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,2,146.794,forming_vcp,weekly_near_pivot,building_setup,68.97,Stage 2 - Advancing,58.97,Very Strong,Volume Drying Up,Volume Drying Up (0.58x vs 10W Avg),14.06,Outperformed Nifty by 14.06% in 3 Months,14.06,11.52,0.66,0.48,0.58,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-17,AARTIDRUGS.NS,Aarti Drugs Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,5,145.252,forming_vcp,weekly_near_pivot,building_setup,65.01,Stage 2 - Advancing,55.01,Very Strong,Volume Drying Up,Volume Drying Up (0.56x vs 10W Avg),16.89,Outperformed Nifty by 16.89% in 3 Months,16.89,27.47,0.8,0.62,0.56,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-17,KAJARIACER.NS,Kajaria Ceramics Limited,Building Products & Equipment,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,22,139.568,forming_vcp,weekly_near_pivot,building_setup,57.84,Stage 2 - Advancing,57.84,Very Strong,Volume Drying Up,Volume Drying Up (0.37x vs 10W Avg),7.5,Outperformed Nifty by 7.5% in 3 Months,7.5,32.7,0.54,0.36,0.37,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-17,BOSCHLTD.NS,Bosch Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,8,128.102,forming_vcp,weekly_breakout,watchlist,63.01,Stage 2 - Advancing,58.01,Very Strong,Volume Drying Up,Volume Drying Up (0.70x vs 10W Avg),22.32,Outperformed Nifty by 22.32% in 3 Months,22.32,55.56,0.8,0.38,0.7,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-17,NAZARA.NS,Nazara Technologies Limited,Communication Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,10,127.258,forming_vcp,weekly_breakout,watchlist,61.29,Stage 2 - Advancing,56.29,Very Strong,Volume Drying Up,Volume Drying Up (0.49x vs 10W Avg),25.02,Outperformed Nifty by 25.02% in 3 Months,25.02,42.63,0.44,0.59,0.49,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-17,CUB.NS,City Union Bank Limited,Banks - Regional,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,16,123.332,watchlist,weekly_near_pivot,watchlist,59.16,Stage 2 - Advancing,57.16,Very Strong,Volume Drying Up,Volume Drying Up (0.45x vs 10W Avg),21.09,Outperformed Nifty by 21.09% in 3 Months,21.09,29.86,0.67,0.82,0.45,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-09-17,AKUMS.NS,Akums Drugs and Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,19,122.562,watchlist,weekly_near_pivot,watchlist,59.06,Stage 2 - Advancing,49.06,Very Strong,Volume Drying Up,Volume Drying Up (0.62x vs 10W Avg),27.51,Outperformed Nifty by 27.51% in 3 Months,27.51,65.12,0.73,0.51,0.62,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-17,HAPPYFORGE.NS,Happy Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-09-16,,29,121.438,forming_vcp,weekly_breakout,watchlist,55.94,Stage 2 - Extended,45.94,Very Strong,Volume Drying Up,Volume Drying Up (0.71x vs 10W Avg),41.45,Outperformed Nifty by 41.45% in 3 Months,41.45,70.39,0.63,0.5,0.71,True,True,"Stage 2, Extended, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
2026-09-17,JTLIND.NS,JTL INDUSTRIES LIMITED,Steel,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,17,120.07,watchlist,weekly_breakout,watchlist,59.1,Stage 2 - Advancing,49.1,Very Strong,Volume Drying Up,Volume Drying Up (0.73x vs 10W Avg),16.07,Outperformed Nifty by 16.07% in 3 Months,16.07,68.39,0.94,0.67,0.73,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wide Weekly Base;Wide Risk;Low Liquidity"
2026-09-17,NEULANDLAB.NS,Neuland Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,30,119.05,watchlist,weekly_near_pivot,watchlist,55.25,Stage 2 - Advancing,45.25,Very Strong,Volume Drying Up,Volume Drying Up (0.50x vs 10W Avg),34.92,Outperformed Nifty by 34.92% in 3 Months,34.92,88.24,0.62,0.21,0.5,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Weekly Base;Wider Risk;Low Liquidity"
2026-09-17,VSSL.NS,Vardhman Special Steels Limited,Steel,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-09-16,,21,118.946,watchlist,weekly_breakout,watchlist,58.48,Stage 2 - Extended,48.48,Very Strong,Volume Normal,Volume Normal (0.87x vs 10W Avg),49.62,Outperformed Nifty by 49.62% in 3 Months,49.62,72.52,2.58,0.93,0.87,False,True,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
2026-09-17,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,4,118.206,watchlist,weekly_breakout,watchlist,68.53,Stage 2 - Advancing,58.53,Very Strong,Volume Normal,Volume Normal (0.91x vs 10W Avg),41.84,Outperformed Nifty by 41.84% in 3 Months,41.84,57.33,0.91,1.14,0.91,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-09-17,APLLTD.NS,Alembic Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,12,114.6,watchlist,weekly_breakout,watchlist,60.5,Stage 2 - Advancing,50.5,Very Strong,Volume Expanding,Volume Expanding (1.65x vs 10W Avg),12.96,Outperformed Nifty by 12.96% in 3 Months,12.96,24.54,1.43,2.88,1.65,False,False,"Stage 2, Advancing, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-09-17,ALIVUS.NS,Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,24,111.932,watchlist,weekly_near_pivot,watchlist,57.16,Stage 2 - Advancing,47.16,Very Strong,Volume Drying Up,Volume Drying Up (0.56x vs 10W Avg),33.22,Outperformed Nifty by 33.22% in 3 Months,33.22,48.45,0.94,0.35,0.56,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-17,APLAPOLLO.NS,APL Apollo Tubes Limited,Steel,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,13,111.33,forming_vcp,weekly_breakout,watchlist,60.4,Stage 2 - Advancing,50.4,Strong,Volume Drying Up,Volume Drying Up (0.72x vs 10W Avg),20.18,Outperformed Nifty by 20.18% in 3 Months,20.18,9.9,0.88,0.53,0.72,False,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-17,SPLPETRO.NS,Supreme Petrochem Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-16,,26,111.242,watchlist,weekly_breakout,watchlist,56.21,Stage 2 - Advancing,51.21,Strong,Volume Drying Up,Volume Drying Up (0.54x vs 10W Avg),8.39,Outperformed Nifty by 8.39% in 3 Months,8.39,25.75,1.62,0.5,0.54,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
