snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-09-07,HOMEFIRST.NS,Home First Finance Company India Limited,Mortgage Finance,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,9,222.244,near_pivot,weekly_near_pivot,high_conviction_near_pivot,64.97,Stage 2 - Advancing,64.97,Very Strong,Volume Drying Up,Volume Normal (0.86x vs 10W Avg),17.38,Outperformed Nifty by 17.38% in 3 Months,17.38,23.29,0.8,2.26,0.86,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-09-07,GAIL.NS,GAIL (India) Limited,Utilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,17,219.576,near_pivot,weekly_near_pivot,high_conviction_near_pivot,61.63,Stage 2 - Advancing,61.63,Very Strong,Volume Drying Up,Volume Drying Up (0.76x vs 10W Avg),3.84,Outperformed Nifty by 3.84% in 3 Months,3.84,21.43,0.83,0.94,0.76,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-07,PRICOLLTD.NS,Pricol Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,18,141.318,forming_vcp,weekly_near_pivot,building_setup,61.59,Stage 2 - Advancing,56.59,Very Strong,Volume Drying Up,Volume Drying Up (0.53x vs 10W Avg),39.14,Outperformed Nifty by 39.14% in 3 Months,39.14,42.88,0.6,0.48,0.53,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-09-07,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,3,137.18,forming_vcp,weekly_near_pivot,building_setup,67.15,Stage 2 - Advancing,57.15,Very Strong,Volume Drying Up,Volume Drying Up (0.66x vs 10W Avg),10.95,Outperformed Nifty by 10.95% in 3 Months,10.95,33.08,0.86,0.56,0.66,False,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-07,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,14,130.59,watchlist,weekly_breakout,watchlist,62.95,Stage 2 - Advancing,52.95,Very Strong,Volume Drying Up,Volume Drying Up (0.50x vs 10W Avg),23.25,Outperformed Nifty by 23.25% in 3 Months,23.25,30.1,0.53,0.41,0.5,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-09-07,VSSL.NS,Vardhman Special Steels Limited,Steel,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,20,128.592,watchlist,weekly_breakout,watchlist,60.46,Stage 2 - Advancing,55.46,Very Strong,Volume Drying Up,Volume Drying Up (0.55x vs 10W Avg),31.91,Outperformed Nifty by 31.91% in 3 Months,31.91,53.78,0.61,0.34,0.55,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-09-07,UNIONBANK.NS,Union Bank of India,Banks - Regional,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,4,127.762,watchlist,weekly_near_pivot,watchlist,66.31,Stage 2 - Advancing,64.31,Very Strong,Volume Drying Up,Volume Drying Up (0.68x vs 10W Avg),13.97,Outperformed Nifty by 13.97% in 3 Months,13.97,6.79,0.66,1.11,0.68,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-09-07,UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,Aerospace & Defense,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,5,127.458,watchlist,weekly_near_pivot,watchlist,66.04,Stage 2 - Advancing,56.04,Very Strong,Volume Drying Up,Volume Drying Up (0.72x vs 10W Avg),36.47,Outperformed Nifty by 36.47% in 3 Months,36.47,75.55,0.82,0.74,0.72,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Wider Risk;Low Liquidity"
2026-09-07,SUNDRMFAST.NS,Sundram Fasteners Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,24,127.398,watchlist,weekly_breakout,watchlist,59.49,Stage 2 - Advancing,54.49,Very Strong,Volume Drying Up,Volume Drying Up (0.39x vs 10W Avg),41.2,Outperformed Nifty by 41.2% in 3 Months,41.2,46.97,0.62,0.31,0.39,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-09-07,VOLTAMP.NS,Voltamp Transformers Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-09-04,,27,126.584,watchlist,weekly_breakout,watchlist,59.17,Stage 2 - Advancing,49.17,Very Strong,Volume Drying Up,Volume Drying Up (0.74x vs 10W Avg),14.94,Outperformed Nifty by 14.94% in 3 Months,14.94,32.51,0.76,0.57,0.74,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Base;Wide Risk;Low Liquidity"
