snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-07-20,EPL.NS,EPL Limited,Consumer Cyclical,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,10,222.994,near_pivot,weekly_near_pivot,high_conviction_near_pivot,69.97,Stage 2 - Advancing,69.97,Very Strong,Volume Drying Up,Volume Drying Up (0.57x vs 10W Avg),7.93,Outperformed Nifty by 7.93% in 3 Months,7.93,21.4,0.79,0.86,0.57,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-20,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,5,168.11,near_pivot,weekly_breakout,watchlist,74.3,Stage 2 - Advancing,69.3,Very Strong,Volume Drying Up,Volume Drying Up (0.85x vs 10W Avg),14.96,Outperformed Nifty by 14.96% in 3 Months,14.96,29.25,0.88,0.96,0.85,False,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-20,NAZARA.NS,Nazara Technologies Limited,Communication Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,22,141.36,forming_vcp,weekly_near_pivot,building_setup,66.8,Stage 2 - Advancing,64.8,Very Strong,Volume Drying Up,Volume Drying Up (0.70x vs 10W Avg),14.15,Outperformed Nifty by 14.15% in 3 Months,14.15,21.19,0.71,0.56,0.7,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-20,POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,11,132.704,watchlist,weekly_breakout,watchlist,69.77,Stage 2 - Advancing,59.77,Very Strong,Volume Drying Up,Volume Drying Up (0.38x vs 10W Avg),24.97,Outperformed Nifty by 24.97% in 3 Months,24.97,29.36,0.66,0.55,0.38,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wide Risk;Low Liquidity"
2026-07-20,HAPPYFORGE.NS,Happy Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,2,132.256,forming_vcp,weekly_breakout,watchlist,76.28,Stage 2 - Advancing,66.28,Very Strong,Volume Drying Up,Volume Drying Up (0.50x vs 10W Avg),19.97,Outperformed Nifty by 19.97% in 3 Months,19.97,54.83,0.54,0.5,0.5,True,True,"Stage 2, Advancing, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-20,LAURUSLABS.NS,Laurus Labs Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,14,131.652,watchlist,weekly_breakout,watchlist,68.26,Stage 2 - Advancing,58.26,Very Strong,Volume Drying Up,Volume Drying Up (0.56x vs 10W Avg),38.73,Outperformed Nifty by 38.73% in 3 Months,38.73,50.93,0.77,0.55,0.56,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-20,PRIVISCL.NS,Privi Speciality Chemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,1,130.632,watchlist,weekly_near_pivot,watchlist,76.91,Stage 2 - Advancing,66.91,Very Strong,Volume Drying Up,Volume Drying Up (0.45x vs 10W Avg),13.59,Outperformed Nifty by 13.59% in 3 Months,13.59,43.69,0.58,0.36,0.45,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-20,MEDANTA.NS,Global Health Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,21,129.694,watchlist,weekly_breakout,watchlist,67.22,Stage 2 - Advancing,62.22,Very Strong,Volume Drying Up,Volume Drying Up (0.27x vs 10W Avg),20.26,Outperformed Nifty by 20.26% in 3 Months,20.26,20.54,0.43,0.28,0.27,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-20,MANAPPURAM.NS,Manappuram Finance Limited,Credit Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,8,127.65,watchlist,weekly_breakout,watchlist,70.75,Stage 2 - Advancing,68.75,Strong,Volume Drying Up,Volume Drying Up (0.83x vs 10W Avg),15.81,Outperformed Nifty by 15.81% in 3 Months,15.81,13.73,0.81,1.56,0.83,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-20,MINDACORP.NS,Minda Corporation Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-17,,15,125.362,watchlist,weekly_near_pivot,watchlist,68.06,Stage 2 - Advancing,63.06,Very Strong,Volume Drying Up,Volume Drying Up (0.35x vs 10W Avg),25.41,Outperformed Nifty by 25.41% in 3 Months,25.41,24.98,0.42,0.19,0.35,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Loose Structure;Low Liquidity"
