snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-13,ALIVUS.NS,Alivus Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-12,,5,118.242,watchlist,weekly_breakout,watchlist,69.96,Stage 2 - Extended,59.96,Very Strong,Volume Normal,Volume Normal (1.21x vs 10W Avg),26.3,Outperformed Nifty by 26.3% in 3 Months,26.3,54.67,2.04,0.48,1.21,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-13,POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-12,,6,117.776,watchlist,weekly_breakout,watchlist,68.88,Stage 2 - Advancing,58.88,Very Strong,Volume Expanding,Volume Expanding (2.63x vs 10W Avg),30.76,Outperformed Nifty by 30.76% in 3 Months,30.76,38.72,1.22,0.61,2.63,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-08-13,JUBLINGREA.NS,Jubilant Ingrevia Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-12,,4,116.518,watchlist,weekly_near_pivot,watchlist,70.09,Stage 2 - Advancing,60.09,Neutral,Volume Drying Up,Volume Normal (0.86x vs 10W Avg),-0.78,Underperformed Nifty by 0.78% in 3 Months,-0.78,15.7,0.67,0.71,0.86,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-13,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-12,,15,114.968,watchlist,weekly_breakout,watchlist,66.09,Stage 2 - Advancing,64.09,Very Strong,Volume Expanding,Volume Expanding (3.92x vs 10W Avg),17.56,Outperformed Nifty by 17.56% in 3 Months,17.56,28.52,1.88,13.08,3.92,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-13,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-12,,16,114.71,watchlist,weekly_breakout,watchlist,66.05,Stage 2 - Extended,56.05,Very Strong,Volume Normal,Volume Normal (0.96x vs 10W Avg),20.3,Outperformed Nifty by 20.3% in 3 Months,20.3,39.33,1.4,0.64,0.96,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
2026-08-13,HAL.NS,Hindustan Aeronautics Limited,Aerospace & Defense,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-12,,18,114.16,watchlist,weekly_breakout,watchlist,65.8,Stage 2 - Advancing,55.8,Very Strong,Volume Expanding,Volume Expanding (1.64x vs 10W Avg),10.94,Outperformed Nifty by 10.94% in 3 Months,10.94,25.58,1.66,1.88,1.64,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-13,SUPRAJIT.NS,Suprajit Engineering Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-12,,22,113.12,watchlist,weekly_breakout,watchlist,65.6,Stage 2 - Advancing,60.6,Very Strong,Volume Expanding,Volume Expanding (1.61x vs 10W Avg),23.27,Outperformed Nifty by 23.27% in 3 Months,23.27,30.03,1.57,0.41,1.61,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-13,UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,Aerospace & Defense,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-12,,24,112.572,watchlist,weekly_breakout,watchlist,65.36,Stage 2 - Extended,55.36,Very Strong,Volume Normal,Volume Normal (1.29x vs 10W Avg),50.41,Outperformed Nifty by 50.41% in 3 Months,50.41,50.36,1.71,0.54,1.29,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-08-13,BOSCHLTD.NS,Bosch Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-12,,25,112.288,watchlist,weekly_breakout,watchlist,65.19,Stage 2 - Extended,60.19,Very Strong,Volume Expanding,Volume Expanding (2.00x vs 10W Avg),23.47,Outperformed Nifty by 23.47% in 3 Months,23.47,37.97,1.41,1.31,2.0,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-13,HAPPYFORGE.NS,Happy Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-12,,30,110.824,watchlist,weekly_breakout,watchlist,64.12,Stage 2 - Extended,54.12,Very Strong,Volume Normal,Volume Normal (1.22x vs 10W Avg),43.37,Outperformed Nifty by 43.37% in 3 Months,43.37,77.75,1.41,0.69,1.22,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Wide Risk;Low Liquidity"
